Arc Voltage (V),Weld Current (A),Weld Speed (cm/min),Wire Feed Speed (m/min),Gas Flow Rate (L/min),Torch Angle (°),Base Metal Temp (°C)
1.2070232989725855,-0.30536139563848164,0.8479072331051756,-1.5494376132017023,1.1468352531877872,-1.1728268074002879,-0.5286586704056496
1.4072010188861588,-0.7047632721622351,-0.37591909863703493,0.8477448392775055,-0.7904073346368342,-1.5781816947506175,0.8777716694442248
1.1838142879681137,-0.9320379801422789,-1.0521741129862479,1.1538257625884103,0.8363202929383862,0.6562135379609564,-0.0447950213747296
-0.382793954833762,1.5963931461357086,-0.17002518350709087,1.4003157096794927,1.4944266266012958,-0.22370316872634474,-1.5157405144287261
0.6848205513719603,1.3774741259490484,-0.7424457665192201,0.8937924118110044,-0.5123342359060271,-0.24347657786538549,0.3422958978500064
0.0030558531155892793,-0.7732799120679835,1.4070157095356268,1.3217639682988178,-1.3465535320984476,-1.3804476033602129,-1.4447738459041914
0.47593945233171053,0.2561408240769206,0.1397031629599369,-0.818093814140249,-0.3825667898316504,-0.7279251017718771,0.6906777251522688
1.2186278044748213,1.3524070625688964,0.3713338174811242,-1.0537490382822727,0.9266940500258984,-0.04574248647498071,1.1938959201444252
1.0213512109368075,-0.6295620820217795,0.124616108834036,-0.9914493813251859,-0.48684420185570326,-0.6488314652157151,-1.3673556620592442
1.221528930850381,-0.12320740174271114,0.3890832929233604,-0.9481104895289518,-0.7278408874224024,0.6858736516695169,1.2261534967464867
-1.2415273619992335,-0.746541711129155,1.7344935314448917,-1.527768167303585,-0.9943276070394258,1.3383961532578528,0.6197110566277342
-0.47272887247609147,0.762495504355989,-1.1169596983504113,-1.4979726791936743,-0.4567196161598656,1.506470130939697,-0.24479199630750995
0.255453847789224,-0.221804517704642,0.5106671997026813,-0.8695587481482773,-1.5852329418423905,0.34972569630582884,-0.341564726113694
-0.5104435153583585,0.47673098182225754,0.5337415177775886,-0.197805925306646,1.4063701453365405,1.5657903583568187,1.06486561373618
-1.5084309885506646,-0.8902595411753591,0.5603657309409431,-0.34949204659346605,-1.6709721472843893,-1.548521581042057,-0.7351071606588419
-0.43791535596938286,0.6705829386287654,0.4467690881106291,0.24641771560475537,0.42384519648768976,0.7946274019342396,1.2390565273873113
1.1751109088414364,-1.2462118411735161,-0.2711971935278393,-1.248774051365327,-0.08595548451879025,-0.30279680528250674,-0.1028586592584399
0.92561404054336,-1.062386709719069,-1.3015542429496716,0.42789932500148636,-0.07900365705051982,-1.3804476033602129,0.968092883929996
-0.9340079661899768,-1.4634597238014988,0.805308492043808,-1.029370911646891,-0.8807810917243462,1.704204222330102,0.5874534800256728
0.9401196724211555,0.8042739433229088,1.5649860409715324,0.059518744733494756,1.135248874074004,-0.6686048743547555,-1.5415465757103755
1.37238750237945,-0.4323678500979178,1.2641324322256227,1.3325986912478767,-1.5597429077920664,1.3581695623968935,0.6584201485502074
1.2795514583615613,-1.059044434601715,-1.6485564878453964,0.16515729348681593,-0.35939403160408323,-0.10506271389210194,0.32939286720918215
-1.337264532392682,0.6338179123378757,-0.5188023759470392,0.8125319896930654,0.23151130319888122,-0.5400777149509927,0.3939080204133048
0.9720320625523046,1.2103603700813692,0.09177957926589828,-1.0537490382822727,0.5837372282579032,-0.055629191044500745,1.2713141039893727
0.2844651115448147,-1.4734865491535598,1.7646676396966936,1.1077781900549113,1.6357804517894567,-0.5104176012424319,-1.2060677790489376
0.5049507160873012,-0.12487853930138783,-1.0441868490372415,1.0292264486742364,1.5315030397654035,0.3200655825972684,0.0003655858681564543
-0.005647526011088135,0.802602805764232,-1.3299534036572498,1.60888412644887,1.2163535278704891,-0.6389447606461951,-1.0834889879611047
-0.6729065923896648,0.8945153714914557,0.7973212280948013,0.7231455253633322,-1.16812329374618,-1.6078418084591781,1.600341385330399
-0.6235874440051609,-0.9671318688744914,-0.8888789389176716,1.2025820158591738,-0.8274837478009418,0.40904592372295046,-0.25769502694833424
0.7370408261320227,-0.7732799120679835,-1.6254821697704884,-1.248774051365327,0.8479066720521699,-0.9355458977318022,0.42616559701536616
-0.7367313726519631,-0.29700570784509767,-1.33971561515048,-1.1052139722903012,-1.1055568465317487,-0.7674719200499579,-1.115746564563166
1.6392911289308811,0.5352207963759452,0.01101946600372193,-0.30344447405996716,-0.32231761843997564,1.2197556984236104,-1.4963859684674896
-1.6302782963241442,-0.4758174266235143,-0.4504668954944285,-1.7688407529201384,1.0680478752140585,1.7140909268996223,-0.8834920130283243
-1.6737951919575291,0.6388313250139063,1.3315804389061219,-0.5255562945156677,1.624194072675673,0.6957603562390372,0.2455231680438224
-0.7541381309053169,1.1167766667954693,0.450318983199077,0.38185175246798747,1.5222339364743767,1.1900955847150492,1.6584050232141088
-0.7193246143986093,-0.3872471360136446,-1.5030107892190565,0.9560920687680913,-0.8367528510919685,1.7635244497472236,0.3551989284908311
-0.8846888178054739,0.9931124874533861,1.237508219062268,-1.6875803308021988,-1.2932561881750433,1.2691892212712115,-1.3673556620592442
-0.35088156470261284,0.0522620419183521,-1.6503314353896197,-0.6555729699043705,1.2117189762249756,-0.6092846469376343,0.5874534800256728
0.5658743699740401,-0.40562964915908917,-0.386568783902377,-0.5959819936845483,1.4388120068551347,1.3285094486883324,-0.14801926650132596
-1.4736174720439559,-1.3765605707503057,-0.13275128507839426,1.5167889813818722,-0.7626000247637533,1.0319083116027252,0.20681407612134872
1.6828080245642663,-0.054690761836962726,0.6544379507847972,1.5845059998134883,1.1468352531877872,-0.18415635044826392,-0.3544677567545182
0.844382502027707,1.4476619034134734,0.5275292013728058,0.9371313036072387,0.581419952435147,-0.5796245332290735,1.6519535078936969
-1.6941030765864424,-0.2853077449343603,1.6741453149412875,1.245920907655408,-1.1403159838730996,0.8836077430599216,-1.41251626930213
1.5609607167907866,1.5612992574034956,-0.9838386325336371,-1.6902890115394635,0.9799913939493032,-0.886112374884201,-0.9738132275140959
-1.3227589005148865,-1.4985536125337118,1.6492960493221562,1.0292264486742364,-1.7034140088029834,0.4189326282924708,-0.4189829099586409
1.302760469366034,-0.27026750690626905,1.3706292848790422,0.9398399843445033,-0.7278408874224024,1.457036608092096,0.3487474131704188
-1.543244505057373,-0.1750126660616916,-1.2873546625958823,-0.01903299664717962,1.5569930738157272,-0.4313239646862699,1.1358322822607154
1.0735714856968699,-0.6429311824911935,0.8976057643434381,1.148408401113881,-0.4103740997047313,0.6661002425304768,1.1551868282219522
-0.7483358781541989,0.819314181351,-1.3290659298851382,0.5524986389156596,-0.19718472401111228,1.723977631469142,-0.14801926650132596
1.6363900025553217,0.8911730963741022,-0.9243778898021445,-0.8966455555209235,1.5361375914109168,0.8539476293513611,-0.4770465478423512
-0.3189691745714627,1.165239655997096,-0.9811762112173016,-1.1079226530275657,-0.3037794118579218,0.7550805836561588,0.2842322599662961
1.618983244301968,1.4326216653853827,-0.7175965009000888,1.3380160527224059,-1.378995393617042,-0.599397942368114,-1.6383193055165595
0.6500070348652527,-0.34881097216407814,-0.4478044741780932,-1.6144459508960536,-0.09290731198705986,0.42881933286199087,-1.5415465757103755
-0.41180521858935165,-0.47748856418219143,-1.1151847508061876,-1.2081438403063574,-0.9781066762801286,1.0714551298808068,-0.5996253389301847
-1.7260154667175918,0.028866116096876906,0.6996991131625001,1.3623941793577876,-0.8019937137506176,-0.6389447606461951,1.793886844942767
1.0706703593213116,-0.7732799120679835,1.01031493340164,1.1511170818511456,-1.1333641564048291,0.6661002425304768,-1.1351011105244027
0.08138626525568292,1.1752664813491571,-1.4675118383345833,0.47123821679772065,1.160738908124328,-1.0245262388574843,0.45197165829701513
-0.6845110978919007,0.40320092924047857,-1.4817114186883724,0.8856663695992106,1.5454066947019443,0.6562135379609564,0.6713231791910321
-0.9166012079366231,0.008812465392755585,1.5871728852743279,-0.1950972445693814,0.36591330091877167,-1.2321470348174093,-1.431870815263367
-1.52293662042846,-1.6790364688708053,0.0181192561806164,-0.07591529212973733,1.3507555255903794,1.140662061867448,-0.4447889712402899
0.9691309361767451,-0.7482128486878317,-0.3705942560043641,-0.48763476419396273,0.17126213180720684,-0.13472282760066273,-0.7867192832221402
-1.6186737908219073,1.1134343916781149,-1.4612995219298004,1.034643810148766,1.061096047745789,0.6562135379609564,0.7293868170747424
-1.7115098348397964,-1.7124592200443411,0.6881619541250468,-1.5629810168880254,-0.11376279439187034,0.06301126378974206,-1.702834458720682
-1.4765185984195155,1.5445878818167276,1.1247990500040657,1.7118139944649264,0.27785681965401554,-0.3522303281301079,-1.0189738347569819
0.15971667739577655,-0.963789593757138,1.7424807953938979,0.23829167339296115,1.4527156617916748,1.437263198953055,-0.30930714951163263
-0.9978327464522752,1.0482600268897204,0.18673927288186387,1.0319351294115011,-0.25279934375727414,-1.26180714852597,-0.22543745034627288
-0.35088156470261284,-1.172681788591737,-1.6680809108318564,0.0947315943179353,-1.0731149850131543,1.7536377451777032,1.8003383602631788
1.6073787387997311,-1.3982853590131041,-1.4151508857799855,0.40081251762883957,-1.3836299452625553,-1.1233932845526866,1.7680807836611174
-0.6874122242674602,-0.8300985890629946,-0.22771097869435988,-1.0564577190195374,0.14113754611136883,-0.4807574875338711,1.3874413797567933
-1.6447839282019385,0.8995287841674863,-0.1673627621907556,-1.5656896976252903,-0.9387129872932644,-0.28302339614346633,0.4648746889378394
-1.5258377468040183,0.9931124874533861,-0.29249656405852337,-0.6934945002260754,0.3682305767415279,-1.1036198754136461,0.3551989284908311
0.15971667739577655,1.5011383052911316,-1.463961943246136,0.3033000110873126,-0.6930817500810519,-1.0739597617050856,0.7745474243176285
-0.42050859771602905,1.608091109046446,-0.8054564043391597,0.549789958178395,-1.6385302857657953,1.3482828578273731,1.1358322822607154
1.5986753596730547,-0.026281423339457443,0.6011895244580873,-1.2081438403063574,-1.042990399317317,-1.6078418084591781,0.43261711233577804
0.38310340831382156,0.9797433869839716,1.2525952731881693,-0.5634778248373727,-1.0707977091903977,0.0036910363726204826,-0.018988960093080622
-0.13039596016012625,-0.18671062897242943,-0.5232397448075984,0.2572524385538137,1.3322173190083253,-0.7476985109109174,1.1551868282219522
1.1373962659591692,0.7190459278303925,0.7529475394892099,-0.8343458985638369,-0.47294054691916276,0.20142512776302526,0.7422898477155672
-0.3073646690692268,-1.0824403604231903,-0.16470034087442,0.23287431191843197,-0.7834555071685638,-1.1135065799831665,0.40035953573371674
-0.2870567844403135,-0.029623698456810836,1.1487608418510853,0.8856663695992106,0.5026325744614183,0.3299522871667884,-0.4576920018811146
0.6296991502363394,-0.10983830127329708,1.1540856844837564,0.24641771560475537,-1.1820269486827206,0.6562135379609564,-0.7222041300180176
-1.3604735433971538,0.29290585036781036,-0.18067486877243288,1.0508958945723537,-1.5921847693106606,-1.2024869211088487,1.2326050120668994
-0.1623083502912754,-1.4801710993882669,-0.8161060896045016,1.4463632822129915,1.1676907355925976,0.9132678567684828,0.29068377528670847
-0.5510592846161851,0.10908071891336314,-0.04844127672777069,-0.36574413101705383,1.3739282838179463,-1.2024869211088487,-0.9673617121936836
1.6305877498042038,-0.7147900975142958,-0.5179149021749275,0.5308291930175425,-1.4021681518446092,-0.30279680528250674,1.1938959201444252
1.601576486048613,-0.9554339059637541,0.5745653112947328,0.024305895149054686,1.3206309398945415,0.6166667196828756,0.5616474187440234
-1.0181406310811885,1.5612992574034956,1.695444685471971,1.3623941793577876,0.11796478788380207,-0.9355458977318022,-1.431870815263367
0.92561404054336,0.1859530466124955,-0.2871717214258522,1.329890010510612,0.9892604972403299,0.9330412659075228,0.29068377528670847
-0.3160680481959042,1.2705213221937341,0.6224888949887714,-1.7309192225984331,0.1944348900347736,-0.5400777149509927,-0.9996192887957449
-0.11589032828233091,1.1368303174995906,0.7857840690573473,-1.6794542885904051,0.6486209512950918,1.1604354710064888,0.2455231680438224
1.1519018978369646,-0.13323422709477178,-0.21883624097324147,0.81524067043033,-1.177392397037207,-1.0442996479965247,0.2584261986846471
0.1974313202780436,0.8594214827592427,1.6785826838018463,1.3028032031379653,0.3612787492732583,-0.016082372766419925,0.5745504493848481
-0.06947230627338642,-0.044663936484902064,-0.8125561945160544,-1.126883418188418,-1.6199920791837414,0.36949910544486964,1.1745413741831887
1.0387579691901623,1.1802798940251866,-0.1274264424457231,-0.8289285370893075,-1.2886216365295295,-0.6488314652157151,-1.5028374837879017
0.31347637530040534,-1.4868556496229741,0.124616108834036,0.25454375781654914,1.077316978505086,-0.9058857840232415,1.4003444103976181
-1.659289560079734,-0.04967734916093216,0.9189051348741215,-0.69620318096334,-0.5239206150198109,1.3977163806749744,0.8455140928421635
-0.011449778762206066,0.6839520390981795,1.4975380342910336,-1.3544126001186478,0.4840943678793641,0.735307174517118,1.0519625830953563
-1.5519478841840495,1.4593598663242118,-0.6350614400936888,0.44144272868780926,0.14113754611136883,0.9824747887551241,0.9938989452116455
-0.9398102189410948,0.8911730963741022,-1.453312257980794,1.1538257625884103,0.5837372282579032,0.6957603562390372,0.09713831567434046
-0.3740905757070846,-1.6389291674625621,1.078650413854251,0.9235878999209158,-1.0962877432407214,1.1208886527284079,-0.8189768598242017
0.16551893014689448,0.5536033095213899,0.696149218074053,0.6473024647199219,-0.14388738008770835,-0.2929101007129867,1.6196959312916355
1.6305877498042038,-0.8000181130068121,0.4618561422365303,0.29788264961278343,-1.5342528737417425,0.21131183233254563,1.6713080538549334
-0.7251268671497272,-1.6339157547865317,1.2126589534431367,-0.49034344493122733,-0.2481647921117608,1.7734111543167432,0.0003655858681564543
0.8791960185344156,-1.7174726327203713,-1.0157876883296628,1.7118139944649264,1.1398834257195176,0.23108524147158604,-0.8447829211058506
0.7341396997564642,-0.7014209970448813,-0.14428844411584793,1.1863299314355857,-1.5296183220962292,1.417489789814015,-0.3609192720749306
0.7573487107609359,0.6538715630419975,-0.3155708821334307,-0.9806146583761276,-0.109128242746357,0.38927251458391005,-1.4576768765450159
-1.691201950210883,0.12913436961748448,-0.32089572476610184,0.2003701430712565,0.6486209512950918,0.06301126378974206,0.2971352906071208
-0.32477142732258163,-0.2585695439955312,-1.5038982629911681,-1.1675136292473878,0.006735548391479215,1.3285094486883324,-0.9092980743099732
-0.5394547791139492,0.02552384097952351,0.6846120590365989,-0.27094030521279144,-1.2144688102013148,-0.17426964587874355,1.2971201652710223
-0.699016729769696,0.22104693534470807,0.03941862671130045,0.6852239950416271,-0.6629571643852142,-1.3112406713735711,0.6519686332297955
-0.19712186679798402,-1.1776952012677673,-1.6716308059203038,1.7145226752021911,-0.7417445423589428,-0.2533632824349055,0.5229383268215502
-0.6351919495073967,-0.7047632721622351,0.8967182905713258,-1.0564577190195374,-0.04656179553192554,0.80451410650376,-1.0899405032815166
1.0387579691901623,-1.0189371331934718,1.6501835230942679,0.66355454914351,-0.3431731008447861,-0.1940430550177843,-0.3286616954728692
-0.7657426364075538,-0.9621184561984614,0.9526291382143712,-0.15988439498494086,-0.4984305809694866,-1.4892013536249353,-1.21251929436935
-0.44661873509606026,1.086696190739287,1.2898691716168655,-1.1106313337648304,-1.1217777772910458,0.34972569630582884,-0.23188896566668524
1.1577041505880825,0.49678463252637883,1.217983796075808,1.6901445485668094,1.6589532100170234,-0.7279251017718771,-1.2447768709714113
0.5194563479650955,-0.4457369505673323,-0.8045689305670479,-0.6934945002260754,-0.33158672173100273,-1.054186352566045,1.503568655524215
1.2476390682304122,0.8143007686749695,0.8647692347753001,1.2215427810200263,0.864127602811467,-0.42143726011674953,-0.025440475413492522
1.70021478281762,-1.5236206759138635,0.9623913497076013,-1.2000177980945634,-0.11376279439187034,0.4881395602791124,-0.4447889712402899
0.017561484993384627,-1.132574487183494,-0.6652355483454909,0.48478162048404355,1.1815943905291384,1.7635244497472236,-1.0576829266794552
0.9952410735567763,-0.7264880604250332,0.216913381133666,-1.2812782202125026,-0.05351362300019598,-1.3409007850821317,-0.9157495896303857
-0.3073646690692268,0.1675705334670509,1.0919625204359282,0.2897566074009897,-0.3060966876806789,1.2790759258407312,1.213250466105663
0.3889056610649395,1.1451860052929745,1.1105994696502766,-0.18426252162032283,-1.337284428807421,0.42881933286199087,0.6842262098318568
-0.6264885703807203,-0.05803303695431612,0.741410380451756,1.2377948654436142,-1.462417323236284,-1.3310140805126116,1.406795925718031
-0.22033087780245575,-0.48250197685822155,1.386603812777055,-0.7341247112850452,0.778388397369468,0.8539476293513611,-0.5286586704056496
-0.011449778762206066,0.2661676494289813,0.6837245852644873,1.7091053137276615,-1.6014538726016878,-0.13472282760066273,-0.6641404921343073
-1.4562107137906022,0.914569022195577,1.4744637162161263,1.034643810148766,0.5999581590172003,-0.5203043058119519,1.1229292516198908
-1.3459679115193595,1.5496012944927582,-0.1611504457859728,1.04276985236056,1.3692937321724328,-0.7378118063413974,-1.431870815263367
-0.1449015920379216,-0.7365148857770943,-1.5198727908891811,-0.16259307572220594,1.6659050374852937,-0.5400777149509927,-1.5157405144287261
-1.2502307411259108,0.7123613775956852,-0.02004211602019217,0.22474826970663822,-0.2690202745165713,-0.8366788520365999,-1.2447768709714113
0.43532368307388397,-1.2679366294363141,0.5985271031417517,1.5086629391700783,0.21065582079407072,-1.627615217598219,0.6261625719481461
1.0735714856968699,0.6003951611643398,1.540136775352401,0.3385128606717532,-1.471686426527311,-0.4906441921033915,0.20681407612134872
-1.047151894836779,-1.2261581904693943,-0.47354121356933615,-1.0862532071294486,-0.21108837894765317,0.4189326282924708,-1.289937478214297
-1.7115098348397964,-1.4551040360081149,-0.8329680912746265,-0.6501556084298411,1.1561043564788147,0.626553424252396,-0.031891990733904876
-0.028856537015559864,-0.5242804158251414,-0.3954435216234954,0.48749030122130815,-0.9665202971663452,-0.18415635044826392,-0.4641435172015269
0.29606961704705054,1.3490647874515431,0.6278137376214425,-1.1377181411374766,-1.5991365967789306,-0.8663389657451603,-1.141552625844815
-0.4060029658382337,1.0131661381575074,1.4292025538384225,1.22966882323182,-0.9387129872932644,-0.5796245332290735,0.31003832124794506
1.0271534636879254,-1.1643261007983532,-1.3272909823409145,-1.1377181411374766,-0.38488406565440747,0.23108524147158604,-0.5157556397648249
0.40921354569385276,1.461031003882888,0.20715116964043595,1.7063966329903968,-1.513397391336932,0.47825285570959203,1.213250466105663
1.3665852496283322,1.140172592616944,-0.6767727073829446,0.216622227494844,-0.5702661314749452,-0.8564522611756402,-1.4641283918654282
-0.5423559054895087,0.10239616867865588,1.7762047987341476,0.8721229659128873,-1.5666947352603369,-1.1135065799831665,1.0068019758524702
-0.37699170208264404,-0.40395851160041246,-0.9146156783089144,-0.2492708593146743,-0.9363957114705076,-1.6671620358762997,1.1164777362994789
1.6886102773153842,1.5612992574034956,-1.6742932272366393,-0.9210236821563053,1.5384548672336738,0.16187830948494444,-0.1802768431033873
1.1954187934703495,-0.9470782181703701,-1.1347091737926478,-0.6176514395826654,0.6996010193957394,0.28051876431918726,-1.4447738459041914
-1.206713845492526,0.9329515353410222,0.3819835027464659,-0.885810832571865,-0.8830983675471029,-0.886112374884201,-1.509288999108314
0.5948856337296308,-1.157641550563646,-0.8720169372475467,-1.340869196432325,-0.6513707852714304,-1.6078418084591781,-0.7222041300180176
0.7602498371364954,1.0766693653872257,1.098174836840711,-0.30886183553449637,1.7029814506494014,-1.508974762763976,-1.5609011216716122
-0.9688214826966856,-0.8300985890629946,-1.6600936468828498,-1.557563655413496,-0.7116199566631056,-0.599397942368114,0.20681407612134872
-0.1913196140468661,0.3630936278322354,0.9162427135577865,-0.13008890687502997,0.9382804291396822,-1.3211273759430915,-0.25124351162792186
1.601576486048613,1.4911114799390706,-0.1629253933301964,-0.6474469276925765,1.2418435619208128,-1.133279989122207,0.3681019591316554
-1.4155949445327756,0.9780722494252954,-0.8462801978563038,1.6278448916097226,-0.08363820869603317,0.6858736516695169,-0.8770404977079119
-1.4591118401661607,-1.5971507284956423,1.2241961124805907,0.6554285069317162,-0.21108837894765317,1.4076030852444947,0.31003832124794506
0.6674137931186065,-1.6873921566641892,-0.8214309322371725,-0.9806146583761276,-0.1670601383152751,-0.6389447606461951,-0.2770495729095713
1.3375739858727416,-0.5627165796747078,0.09887936944279274,1.0969434671058524,0.42152792066493266,-1.3705608987906925,0.1293958922764018
-0.06657117989782797,-0.3153882209905423,-1.133821700020536,0.6662632298807746,0.8432721204066566,0.4189326282924708,-0.30285563419122025
1.5087404420307242,-0.5376495162945559,-0.2490103492250436,-1.2000177980945634,-1.3002080156433133,1.2593025167016911,-1.0641344419998675
0.034968243246738424,-1.7124592200443411,0.5017924619815628,-1.0320795923841557,-0.4289123062867851,1.6745441086215407,0.5487443881031991
-0.17971510854463021,-0.14660332756418631,0.4396692979337346,0.6527198261944516,-0.5216033391970541,1.5361302446482576,1.8261444215448281
0.8414813756521485,-0.3872471360136446,-0.9927133702547553,0.6933500372534208,-0.8483392302057523,-1.1233932845526866,-0.3609192720749306
1.6305877498042038,1.297259523132562,1.4584891883181132,-1.2812782202125026,-1.4114372551356362,0.6759869470999972,-0.3222101801524569
0.21483807853139844,-0.8484811022084392,-0.7504330304682265,1.397607028942228,1.1700080114153546,1.704204222330102,-0.5093041244444125
0.7196340678786689,-1.575425940232844,0.27371170254882304,-1.5792331013116132,0.6717937095226593,0.26074535518014685,-0.8641374670670872
0.5629732435984816,0.9797433869839716,1.4762386637603495,-0.18155384088305826,1.1908634938201652,0.2904054688887076,0.23262013740299814
0.014660358617825144,-0.016254597987396306,-0.24102308527603716,-0.09216737655332483,0.24773223395817834,-0.27313669157394593,1.1229292516198908
-1.1689992026102578,1.2855615602218249,-0.6891973401925103,0.13265312463964044,0.6324000205357946,1.6053371766348996,-0.6254314002118336
-0.7309291199008451,0.6605561132767047,-0.10523959814292741,-0.6609903313788997,1.1676907355925976,-1.3804476033602129,0.2003625608009368
-1.5896625270663176,-0.9086420543208037,1.722068898635326,-0.8505979829874246,-1.1472678113413697,-1.5287481719030165,-1.4963859684674896
-0.6061806857518071,1.2655079095177035,-1.1373715951089833,0.3493475836208115,-0.5100169600832704,0.38927251458391005,-1.5350950603899631
-0.6845110978919007,-1.5871239031435815,-1.4763865760557013,0.633759061033599,-0.5169687875515404,-1.5287481719030165,0.5035837808603131
0.664512666743047,1.5746683578729102,-0.4460295266338693,0.8748316466501518,-0.030340864772628408,1.6053371766348996,-1.3738071773796565
1.1373962659591692,-0.607837293758981,-0.6110996482466695,-1.5006813599309388,-0.9595684696980747,0.873721038490402,-1.0576829266794552
0.12200203451350947,-1.1175342491554028,-1.4657368907903596,1.5520018309663122,0.9104731192666013,0.9429279704770432,-0.7867192832221402
-1.3401656587682413,-0.9136554669968342,-0.8214309322371725,0.5768767655510414,1.455032937614432,0.715533765378078,0.40681105105412907
-0.5336525263628313,0.4082143419165086,-0.7655200845941275,-0.9481104895289518,1.7678651736865891,-0.8564522611756402,1.7229201764182314
0.06978175975344705,1.5262053686712835,1.106162100789717,-0.0650805691806785,-0.9016365741291567,-0.6092846469376343,0.32939286720918215
-0.8237651639187341,0.21603352266867748,-0.2028617130752286,-0.8451806215128955,-0.011802658190575008,0.626553424252396,-0.825428375144614
0.44402706220056143,0.39150296632974074,0.4228072962636101,0.6391764225081282,-1.531935597918986,-1.5682949901810974,-0.24479199630750995
-0.6322908231318383,-0.8936018162927124,0.68017469017604,-1.3056563468478843,1.0495096686320051,0.715533765378078,-0.06414956733596622
1.6886102773153842,-0.9086420543208037,0.7103487984278425,1.297385841663436,0.2616358888947184,1.5559036537872983,0.3939080204133048
-0.4437176087205008,0.6120931240750777,-1.293566979000665,-1.3164910697969432,-1.3002080156433133,-1.6671620358762997,0.33584438252959403
-0.786050521036467,1.1184478043541455,-1.696480071539435,-0.44158719166046384,1.1561043564788147,-0.2632499870044259,-1.6318677901961471
-0.699016729769696,-1.3214130313139716,1.6075847820329003,0.8667056044383581,-0.15315648337873505,-1.390334307929733,-0.15447078182173785
1.6044776124241726,0.0004567775993716212,0.0713676825073262,-1.506098721405468,1.6705395891308072,-1.3112406713735711,-1.0770374726406924
-0.7802482682853481,0.08401365553321126,1.6368714165125906,1.2405035461808789,0.14345482193412593,-1.6177285130286987,-0.6641404921343073
-0.13329708653568573,1.4008700517705241,0.5381788866381475,0.1841180586476685,-1.4670518748817978,1.0319083116027252,0.8777716694442248
-1.6766963183330876,-0.7515551238051851,0.22845054017111968,-0.2411448171028803,0.0368601340873164,1.7635244497472236,0.5680989340644358
0.37440002918714416,-1.0339773712215632,1.4265401325220877,0.08931423284340614,0.2639531647174755,-0.7081516926328366,1.2648625886689608
-1.2589341202525883,-0.9537627684050773,-0.8249808273256201,0.39810383689157497,1.1954980454656785,-0.8366788520365999,1.6067929006508108
-0.3276725536981401,-1.510251575444449,1.6741453149412875,0.5227031508057487,1.4596674892599453,-1.5287481719030165,-0.2964041188708079
-1.2357251092481156,0.013825878068785678,-0.6820975500156155,0.5145771085939544,-1.2075169827330443,-0.7279251017718771,0.3616504438112435
-0.7947539001631434,-0.25522726887817787,-0.10168970305448016,-0.09758473802785447,0.04149468573282975,-0.27313669157394593,-1.141552625844815
-0.3711894493315251,0.9062133344021931,-0.7229213435327596,0.8423274778029763,-0.016437209836088356,0.22119853690206603,-0.5931738236097722
